SKU,productCategoryId,productCategory_caption_UKR,productCategory_caption_RU,productCategory_caption_ENG,productTypeId,productType_caption_UKR,productType_caption_RU,productType_caption_ENG,brandId,lagerUnitQuantity,lagerUnitTypeId,lagerUnitType_caption,trademark,countryOfOrigin,countryOfOrigin_caption,commodity_group,commodity_group_caption_UKR,commodity_group_caption_RU,commodity_group_caption_ENG
582740,6478.0,Сири тверді видові,Сыры твердые видовые,"Hard cheese, specific",2594.0,тверді сири - Дорожчі - Гауда,твердые сыры - Более дорогие - Гауда,hard cheese — More expensive — Gouda,2737.0,1.0,2,кг        ,2337.0,33.0,Нідерланди,5550352,Сири на вагу,Сыры весовые,Cheese
583023,7250.0,,Сырок глазурованный,,3104.0,,Десерты НП - сырок глазированный,,1594.0,36.0,1,г         ,9641.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
583244,7249.0,,Закваски сладкие,,4106.0,,Йогурты питьевые - свыше 600 гр - с наполнителем,,1594.0,870.0,1,г         ,2130.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
583257,7249.0,,Закваски сладкие,,4106.0,,Йогурты питьевые - свыше 600 гр - с наполнителем,,1594.0,870.0,1,г         ,2130.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
586233,8512.0,Пиріг пісочний з ягідної начинкою сп,Пирог песочный с ягодной начинкой СП,"Shortcrust pie with berry stuff, joint production",2591.0,Тарту - солодкі,Тарты - сладкие,Tart - sweet,2737.0,123.0,1,г         ,9974.0,1.0,Україна,5550412,Випічка,Выпечкa,Bakery
589133,5428.0,Ківі,Киви,Kiwi,4764.0,Тропічні фрукти - Ківі - Сортовий,Тропические фрукты - Киви - Сортовой,Tropical fruit — Kiwi — Graded,,125.0,1,г         ,9666.0,,,5551018,Фрукти тропічні,Фрукты тропические,Tropical fruits
590634,5923.0,Йогурти,Йогурты,Yoghurts,703.0,,Йогурт/закваска сладкая - пленка,,1790.0,400.0,1,г         ,715.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
590635,5923.0,Йогурти,Йогурты,Yoghurts,703.0,,Йогурт/закваска сладкая - пленка,,1790.0,400.0,1,г         ,715.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
591897,6892.0,Хліб подовий пшеничний з добавками власного виробництва,Хлеб подовый пшеничный с добавками собств произв,"Flavored wheat bread baked in the hearth, own production",383.0,Хліб - з добавками,Хлеб - с добавками,Bread — flavored,,1.0,2,кг        ,15156.0,1.0,Україна,5550412,Випічка,Выпечкa,Bakery
591898,6892.0,Хліб подовий пшеничний з добавками власного виробництва,Хлеб подовый пшеничный с добавками собств произв,"Flavored wheat bread baked in the hearth, own production",383.0,Хліб - з добавками,Хлеб - с добавками,Bread — flavored,,1.0,2,кг        ,15156.0,1.0,Україна,5550412,Випічка,Выпечкa,Bakery
591899,6892.0,Хліб подовий пшеничний з добавками власного виробництва,Хлеб подовый пшеничный с добавками собств произв,"Flavored wheat bread baked in the hearth, own production",383.0,Хліб - з добавками,Хлеб - с добавками,Bread — flavored,,1.0,2,кг        ,15156.0,1.0,Україна,5550412,Випічка,Выпечкa,Bakery
592568,6458.0,Сири напівтверді пластової,Сыры полутвердые пластовой,Semi-hard layered cheese,1909.0,напівтверді сири - Дорожчі - Національний - Елітні - Кольорові,полутвердые сыры - Более дорогие - Национальный - Элитные - Цветные,semi-hard cheese — More expensive — National — Elite — Colored,2737.0,1.0,2,кг        ,2337.0,33.0,Нідерланди,5550352,Сири на вагу,Сыры весовые,Cheese
592595,5426.0,Інжир,Инжир,Figs,4762.0,Тропічні фрукти - Інжир,Тропические фрукты - Инжир,Tropical fruit — Fig,,1.0,2,кг        ,9666.0,,,5551018,Фрукти тропічні,Фрукты тропические,Tropical fruits
593205,5419.0,Фруктовий набір,Фруктовый набор,Fruit set,4772.0,Тропічні фрукти - Екзотичні,Тропические фрукты - Экзотические,Tropical fruit — Exotic,,1.0,6,шт        ,9666.0,,,5551018,Фрукти тропічні,Фрукты тропические,Tropical fruits
593885,5922.0,Десерти молочні,Десерты молочные,Milk desserts,399.0,Десерт - кондитерський,Десерт - кондитерский,Dessert - confectionary,2551.0,100.0,1,г         ,8389.0,,,5550259,Йогуртно-десертна продукція,Йогуртно-Десертная продукция,Yogurts
593955,6878.0,Багет без добавок власного виробництва,Багет без добавок собственного производства,"Plain baguette loaf, own production",4720.0,Кошер - Багет - без добавок,Кошер - Багет - без добавок,Kosher — Baguette loaf — plain,,250.0,1,г         ,9666.0,1.0,Україна,5550412,Випічка,Выпечкa,Bakery
594486,6470.0,Сири розсольні з розсолом,Сыры рассольные с рассолом,Brine-ripened cheese with brine,2571.0,сири ропні - Вітчизняний - Фета,сыры рассольные - Отечественный - Фета,Brine-ripened cheese — Domestic — Feta,8208.0,1.0,2,кг        ,6644.0,1.0,Україна,5550352,Сири на вагу,Сыры весовые,Cheese
596031,8125.0,Булка подова зернова власного виробництва,Булка подовая зерновая собственного производства,"Grain bread roll baked in the hearth, own production",4698.0,Булка - Зернова,Булка - Зерновая,Bread roll — grain,,400.0,1,г         ,15156.0,,,5550412,Випічка,Выпечкa,Bakery
